period,Belgium,Germany,Israel,Korea,Latvia,Lithuania,Norway,Switzerland
2008-03-01,92.24608663997088,101.09051254089422,114.00394477317552,113.34737264340153,96.56912209889002,98.79518072289157,82.35753317720531,116.01009645722526
2008-04-01,91.09028030578814,101.85387131952017,122.78106508875739,117.64941837144004,101.00908173562058,99.45235487404163,83.37236533957847,116.45181646083115
2008-05-01,92.77393520203859,103.92584514721919,122.78106508875739,130.21460088247093,101.00908173562058,101.75246440306682,83.37236533957847,117.87613810511131
2008-06-01,95.2129595922825,105.34351145038168,122.78106508875739,133.72442839951867,101.00908173562058,103.94304490690034,83.37236533957847,118.85873974578563
2008-07-01,96.28685839097197,106.10687022900763,122.48520710059172,135.1684717208183,102.32088799192735,104.05257393209202,85.08977361436378,120.08473812314071
2008-08-01,95.8318165271205,105.34351145038168,122.48520710059172,129.22182109907743,102.32088799192735,103.94304490690034,85.08977361436378,119.81429730460648
2008-09-01,95.37677466326903,104.58015267175573,122.48520710059172,132.21018852787807,102.32088799192735,102.73822562979188,85.08977361436378,119.02100423690615
2008-10-01,93.27448125227521,101.30861504907307,105.02958579881656,137.63537906137185,102.21997981836527,99.34282584884994,88.91491022638564,117.5786532047237
2008-11-01,91.53622133236257,98.36423118865866,105.02958579881656,128.51985559566788,102.21997981836527,97.26177437020812,88.91491022638564,113.56711439646622
2008-12-01,88.23261740080088,94.76553980370774,105.02958579881656,121.19935820296833,102.21997981836527,93.42825848849945,88.91491022638564,111.75516091228701
2009-01-01,85.99381143065162,94.1112322791712,94.2800788954635,119.02326514239871,98.18365287588296,87.40416210295729,86.49492583918813,109.52853150635535
2009-02-01,83.62759373862396,93.89312977099236,94.2800788954635,123.68632170076215,98.18365287588296,86.63745892661555,86.49492583918813,109.03272333904263
2009-03-01,84.46487076811067,93.45692475463467,94.2800788954635,125.3008423586041,98.18365287588296,86.52792990142389,86.49492583918813,108.23041557739114
2009-04-01,82.10775391336003,92.69356597600871,95.85798816568047,115.57360609707182,94.14732593340061,85.87075575027383,84.07494145199064,107.66248985846931
2009-05-01,82.42628321805606,92.69356597600871,95.85798816568047,112.06377858002408,94.14732593340061,87.18510405257392,84.07494145199064,107.34697557017938
2009-06-01,82.53549326538042,93.02071973827698,95.85798816568047,117.79983955074206,94.14732593340061,89.48521358159913,84.07494145199064,107.40106373388623
2009-07-01,82.62650163815071,92.25736095965102,100.69033530571991,117.76975531488168,91.0191725529768,88.28039430449068,83.52849336455894,107.64446047056701
2009-08-01,82.77211503458318,93.45692475463467,100.69033530571991,120.19655034095467,91.0191725529768,90.25191675794086,83.52849336455894,107.97800414675922
2009-09-01,82.5627957772115,92.5845147219193,100.69033530571991,117.87003610108304,91.0191725529768,89.04709748083242,83.52849336455894,108.32056251690254
2009-10-01,82.48998907899528,93.02071973827698,103.94477317554241,116.57641395908544,93.03733602421796,90.25191675794086,82.66978922716628,107.8427837374921
2009-11-01,82.66290498725883,93.45692475463467,103.94477317554241,118.82270356999598,93.03733602421796,90.79956188389924,82.66978922716628,107.95997475885693
2009-12-01,83.79140880961047,93.78407851690295,103.94477317554241,119.4344163658243,93.03733602421796,90.90909090909092,82.66978922716628,107.99603353466149
2010-01-01,87.23152530032763,95.41984732824427,104.4378698224852,118.91295627757721,95.96367305751767,92.33296823658269,81.65495706479314,108.37465068060939
2010-02-01,87.53185293046961,96.18320610687023,104.4378698224852,119.27396710790212,95.96367305751767,94.08543263964951,81.65495706479314,108.07716578022175
2010-03-01,87.9959956315981,97.60087241003271,104.4378698224852,120.24669073405536,95.96367305751767,96.49507119386637,81.65495706479314,108.85242946001983
2010-04-01,89.42482708409175,99.34569247546345,104.24063116370807,121.3096670677898,101.00908173562058,98.02847754654984,84.15300546448088,109.59163436401333
2010-05-01,90.744448489261,100.10905125408942,104.24063116370807,124.73926995587645,101.00908173562058,96.93318729463309,84.15300546448088,110.39394212566482
2010-06-01,92.10047324353842,100.98146128680479,104.24063116370807,127.66746891295628,101.00908173562058,99.45235487404163,84.15300546448088,109.83503110069412
2010-07-01,91.4179104477612,100.76335877862597,105.4240631163708,127.19614921780986,102.62361251261353,98.90470974808323,83.06010928961749,109.1408996664563
2010-08-01,91.12668365489624,100.87241003271536,105.4240631163708,127.03569995988771,102.62361251261353,98.24753559693319,83.06010928961749,109.26710538177227
2010-09-01,92.14597742992355,101.09051254089422,105.4240631163708,126.89530685920577,102.62361251261353,99.45235487404163,83.06010928961749,108.96962048138465
2010-10-01,92.47360757189662,100.65430752453652,110.35502958579882,125.3008423586041,104.13723511604441,99.01423877327493,85.32396565183451,108.01406292256377
2010-11-01,94.09355660720786,101.52671755725189,110.35502958579882,127.7276373846771,104.13723511604441,100.32858707557502,85.32396565183451,108.20337149553771
2010-12-01,96.53258099745176,103.4896401308615,110.35502958579882,133.453670276775,104.13723511604441,104.60021905805039,85.32396565183451,108.53691517172992
2011-01-01,98.30724426647251,104.79825517993456,116.37080867850098,132.83192940232652,89.10191725529768,105.9145673603505,87.3536299765808,108.58198864148562
2011-02-01,98.5165635238442,105.67066521264994,116.37080867850098,136.56237464901727,90.21190716448034,108.76232201533406,87.3536299765808,109.54656089425762
