Country,Category,DateTime,Value,Frequency,HistoricalDataSymbol,LastUpdate
South Korea,Import Prices,1988-03-31T00:00:00,51.18,Monthly,SOUTHKOREIMPPRI,2024-05-24T01:19:00
South Korea,Import Prices,1988-04-30T00:00:00,51.03,Monthly,SOUTHKOREIMPPRI,2024-05-24T01:19:00
South Korea,Import Prices,1988-05-31T00:00:00,51.66,Monthly,SOUTHKOREIMPPRI,2024-05-24T01:19:00
South Korea,Import Prices,1988-06-30T00:00:00,53.11,Monthly,SOUTHKOREIMPPRI,2024-05-24T01:19:00
South Korea,Import Prices,1988-07-31T00:00:00,53.52,Monthly,SOUTHKOREIMPPRI,2024-05-24T01:19:00
South Korea,Import Prices,1988-08-31T00:00:00,53.04,Monthly,SOUTHKOREIMPPRI,2024-05-24T01:19:00
South Korea,Import Prices,1988-09-30T00:00:00,52.65,Monthly,SOUTHKOREIMPPRI,2024-05-24T01:19:00
South Korea,Import Prices,1988-10-31T00:00:00,52.34,Monthly,SOUTHKOREIMPPRI,2024-05-24T01:19:00
South Korea,Import Prices,1988-11-30T00:00:00,51.74,Monthly,SOUTHKOREIMPPRI,2024-05-24T01:19:00
South Korea,Import Prices,1988-12-31T00:00:00,51.96,Monthly,SOUTHKOREIMPPRI,2024-05-24T01:19:00
South Korea,Import Prices,1989-01-31T00:00:00,51.58,Monthly,SOUTHKOREIMPPRI,2024-05-24T01:19:00
South Korea,Import Prices,1989-02-28T00:00:00,51.78,Monthly,SOUTHKOREIMPPRI,2024-05-24T01:19:00
South Korea,Import Prices,1989-03-31T00:00:00,51.84,Monthly,SOUTHKOREIMPPRI,2024-05-24T01:19:00
South Korea,Import Prices,1989-04-30T00:00:00,51.68,Monthly,SOUTHKOREIMPPRI,2024-05-24T01:19:00
South Korea,Import Prices,1989-05-31T00:00:00,50.94,Monthly,SOUTHKOREIMPPRI,2024-05-24T01:19:00
South Korea,Import Prices,1989-06-30T00:00:00,50.11,Monthly,SOUTHKOREIMPPRI,2024-05-24T01:19:00
South Korea,Import Prices,1989-07-31T00:00:00,49.75,Monthly,SOUTHKOREIMPPRI,2024-05-24T01:19:00
South Korea,Import Prices,1989-08-31T00:00:00,49.44,Monthly,SOUTHKOREIMPPRI,2024-05-24T01:19:00
South Korea,Import Prices,1989-09-30T00:00:00,49.16,Monthly,SOUTHKOREIMPPRI,2024-05-24T01:19:00
