Country,Category,DateTime,Value,Frequency,HistoricalDataSymbol,LastUpdate
Germany,Private Sector Credit,1964-05-29T00:00:00,109978,Monthly,GERMANYPRISECCRE,2015-05-26T15:53:00
Germany,Private Sector Credit,1964-06-30T00:00:00,111610,Monthly,GERMANYPRISECCRE,2015-05-26T15:53:00
Germany,Private Sector Credit,1964-07-31T00:00:00,112150,Monthly,GERMANYPRISECCRE,2015-05-26T15:53:00
Germany,Private Sector Credit,1964-08-31T00:00:00,112966,Monthly,GERMANYPRISECCRE,2015-05-26T15:53:00
Germany,Private Sector Credit,1964-09-30T00:00:00,114702,Monthly,GERMANYPRISECCRE,2015-05-26T15:53:00
Germany,Private Sector Credit,1964-10-30T00:00:00,115432,Monthly,GERMANYPRISECCRE,2015-05-26T15:53:00
Germany,Private Sector Credit,1964-11-30T00:00:00,116681,Monthly,GERMANYPRISECCRE,2015-05-26T15:53:00
Germany,Private Sector Credit,1964-12-31T00:00:00,118514,Monthly,GERMANYPRISECCRE,2015-05-26T15:53:00
Germany,Private Sector Credit,1965-01-29T00:00:00,118974,Monthly,GERMANYPRISECCRE,2015-05-26T15:53:00
Germany,Private Sector Credit,1965-02-28T00:00:00,119934,Monthly,GERMANYPRISECCRE,2015-05-26T15:53:00
Germany,Private Sector Credit,1965-03-31T00:00:00,121353,Monthly,GERMANYPRISECCRE,2015-05-26T15:53:00
Germany,Private Sector Credit,1965-04-30T00:00:00,122148,Monthly,GERMANYPRISECCRE,2015-05-26T15:53:00
Germany,Private Sector Credit,1965-05-31T00:00:00,123828,Monthly,GERMANYPRISECCRE,2015-05-26T15:53:00
Germany,Private Sector Credit,1965-06-30T00:00:00,125822,Monthly,GERMANYPRISECCRE,2015-05-26T15:53:00
Germany,Private Sector Credit,1965-07-30T00:00:00,126423,Monthly,GERMANYPRISECCRE,2015-05-26T15:53:00
Germany,Private Sector Credit,1965-08-31T00:00:00,127097,Monthly,GERMANYPRISECCRE,2015-05-26T15:53:00
Germany,Private Sector Credit,1965-09-30T00:00:00,128778,Monthly,GERMANYPRISECCRE,2015-05-26T15:53:00
Germany,Private Sector Credit,1965-10-29T00:00:00,129557,Monthly,GERMANYPRISECCRE,2015-05-26T15:53:00
Germany,Private Sector Credit,1965-11-30T00:00:00,130295,Monthly,GERMANYPRISECCRE,2015-05-26T15:53:00
Germany,Private Sector Credit,1965-12-31T00:00:00,132561,Monthly,GERMANYPRISECCRE,2015-05-26T15:53:00
Germany,Private Sector Credit,1966-01-31T00:00:00,132638,Monthly,GERMANYPRISECCRE,2015-05-26T15:53:00
Germany,Private Sector Credit,1966-02-28T00:00:00,133860,Monthly,GERMANYPRISECCRE,2015-05-26T15:53:00
Germany,Private Sector Credit,1966-03-31T00:00:00,135509,Monthly,GERMANYPRISECCRE,2015-05-26T15:53:00
Germany,Private Sector Credit,1966-04-29T00:00:00,136706,Monthly,GERMANYPRISECCRE,2015-05-26T15:53:00
Germany,Private Sector Credit,1966-05-31T00:00:00,137633,Monthly,GERMANYPRISECCRE,2015-05-26T15:53:00
